k,halfCounter,oneCounter,x=1.01
357,191471,64260
358,192494,64619
359,193517,64979
360,194540,65340
361,195563,65702
362,196586,66065
363,197609,66429
364,198632,66794
365,199655,67160
366,200678,67527
367,201701,67895
368,202724,68264
369,203747,68634
370,204770,69005
371,205793,69377
372,206816,69750
373,207839,70124
374,208862,70499
375,209885,70875
376,210908,71252
377,211931,71630
378,212954,72009
379,213977,72389
380,215000,72770
381,216023,73152
382,217046,73535
383,218069,73919
384,219092,74304
385,220115,74690
386,221138,75077
387,222161,75465
388,223184,75854
389,224207,76244
390,225230,76635
391,226253,77027
392,227276,77420
393,228299,77814
394,229322,78209
395,230345,78605
396,231368,79002
397,232391,79400
398,233414,79799
399,234437,80199
400,235460,80600
401,236483,81002
402,237506,81405
403,238529,81809
404,239552,82214
405,240575,82620
406,241598,83027
407,242621,83435
408,243644,83844
409,244667,84254
410,245690,84665
411,246713,85077
412,247736,85490
413,248759,85904
414,249782,86319
415,250805,86735
416,251828,87152
417,252851,87570
418,253874,87989
419,254897,88409
420,255920,88830
421,256943,89252
422,257966,89675
423,258989,90099
424,260012,90524
425,261035,90950
426,262058,91377
427,263081,91805
428,264104,92234
429,265127,92664
430,266150,93095
431,267173,93527
432,268196,93960
433,269219,94394
434,270242,94829
435,271265,95265
436,272288,95702
437,273311,96140
438,274334,96579
439,275357,97019
440,276380,97460
441,277403,97902
442,278426,98345
443,279449,98789
444,280472,99234
445,281495,99680
446,282518,100127
447,283541,100575
448,284564,101024
449,285587,101474
450,286610,101925
451,287633,102377
452,288656,102830
453,289679,103284
454,290702,103739
455,291725,104195
456,292748,104652
457,293771,105110
458,294794,105569
459,295817,106029
460,296840,106490
461,297863,106952
462,298886,107415
463,299909,107879
464,300932,108344
465,301955,108810
466,302978,109277
467,304001,109745
468,305024,110214
469,306047,110684
470,307070,111155
471,308093,111627
472,309116,112100
473,310139,112574
474,311162,113049
475,312185,113525
476,313208,114002
477,314231,114480
478,315254,114959
479,316277,115439
480,317300,115920
481,318323,116402
482,319346,116885
483,320369,117369
484,321392,117854
485,322415,118340
486,323438,118827
487,324461,119315
488,325484,119804
489,326507,120294
490,327530,120785
491,328553,121277
492,329576,121770
493,330599,122264
494,331622,122759
495,332645,123255
496,333668,123752
497,334691,124250
498,335714,124749
499,336737,125249
500,337760,125750
501,338783,126252
502,339806,126755
503,340829,127259
504,341852,127764
505,342875,128270
506,343898,128777
507,344921,129285
508,345944,129794
509,346967,130304
510,347990,130815
511,349013,131327
512,351060,131840
513,353107,132354
514,355154,132869
515,357201,133385
516,359248,133902
517,361295,134420
518,363342,134939
519,365389,135459
520,367436,135980
521,369483,136502
522,371530,137025
523,373577,137549
524,375624,138074
525,377671,138600
526,379718,139127
527,381765,139655
528,383812,140184
529,385859,140714
530,387906,141245
531,389953,141777
532,392000,142310
533,394047,142844
534,396094,143379
535,398141,143915
536,400188,144452
537,402235,144990
538,404282,145529
539,406329,146069
540,408376,146610
541,410423,147152
542,412470,147695
543,414517,148239
544,416564,148784
545,418611,149330
546,420658,149877
547,422705,150425
548,424752,150974
549,426799,151524
550,428846,152075
551,430893,152627
552,432940,153180
553,434987,153734
554,437034,154289
555,439081,154845
556,441128,155402
557,443175,155960
558,445222,156519
559,447269,157079
560,449316,157640
561,451363,158202
562,453410,158765
563,455457,159329
564,457504,159894
565,459551,160460
566,461598,161027
567,463645,161595
568,465692,162164
569,467739,162734
570,469786,163305
571,471833,163877
572,473880,164450
573,475927,165024
574,477974,165599
575,480021,166175
576,482068,166752
577,484115,167330
578,486162,167909
579,488209,168489
580,490256,169070
581,492303,169652
582,494350,170235
583,496397,170819
584,498444,171404
585,500491,171990
586,502538,172577
587,504585,173165
588,506632,173754
589,508679,174344
590,510726,174935
591,512773,175527
592,514820,176120
593,516867,176714
594,518914,177309
595,520961,177905
596,523008,178502
597,525055,179100
598,527102,179699
599,529149,180299
600,531196,180900
601,533243,181502
602,535290,182105
603,537337,182709
604,539384,183314
605,541431,183920
606,543478,184527
607,545525,185135
608,547572,185744
609,549619,186354
610,551666,186965
611,553713,187577
612,555760,188190
613,557807,188804
614,559854,189419
615,561901,190035
616,563948,190652
617,565995,191270
618,568042,191889
619,570089,192509
620,572136,193130
621,574183,193752
622,576230,194375
623,578277,194999
624,580324,195624
625,582371,196250
626,584418,196877
627,586465,197505
628,588512,198134
629,590559,198764
630,592606,199395
631,594653,200027
632,596700,200660
633,598747,201294
634,600794,201929
635,602841,202565
636,604888,203202
637,606935,203840
638,608982,204479
639,611029,205119
640,613076,205760
641,615123,206402
642,617170,207045
643,619217,207689
644,621264,208334
645,623311,208980
646,625358,209627
647,627405,210275
648,629452,210924
649,631499,211574
650,633546,212225
651,635593,212877
652,637640,213530
653,639687,214184
654,641734,214839
655,643781,215495
656,645828,216152
657,647875,216810
658,649922,217469
659,651969,218129
660,654016,218790
661,656063,219452
662,658110,220115
663,660157,220779
664,662204,221444
665,664251,222110
666,666298,222777
667,668345,223445
668,670392,224114
669,672439,224784
670,674486,225455
671,676533,226127
672,678580,226800
673,680627,227474
674,682674,228149
675,684721,228825
676,686768,229502
677,688815,230180
678,690862,230859
679,692909,231539
680,694956,232220
681,697003,232902
682,699050,233585
683,701097,234269
684,703144,234954
685,705191,235640
686,707238,236327
687,709285,237015
688,711332,237704
689,713379,238394
690,715426,239085
691,717473,239777
692,719520,240470
693,721567,241164
694,723614,241859
695,725661,242555
696,727708,243252
697,729755,243950
698,731802,244649
699,733849,245349
700,735896,246050
701,737943,246752
702,739990,247455
703,742037,248159
704,744084,248864
705,746131,249570
706,748178,250277
707,750225,250985
708,752272,251694
709,754319,252404
710,756366,253115
711,758413,253827
712,760460,254540
713,762507,255254
714,764554,255969
715,766601,256685
716,768648,257402
717,770695,258120
718,772742,258839
719,774789,259559
720,776836,260280
721,778883,261002
722,780930,261725
723,782977,262449
724,785024,263174
725,787071,263900
726,789118,264627
727,791165,265355
728,793212,266084
729,795259,266814
730,797306,267545
731,799353,268277
732,801400,269010
733,803447,269744
734,805494,270479
735,807541,271215
736,809588,271952
737,811635,272690
738,813682,273429
739,815729,274169
740,817776,274910
741,819823,275652
742,821870,276395
743,823917,277139
744,825964,277884
745,828011,278630
746,830058,279377
747,832105,280125
748,834152,280874
749,836199,281624
750,838246,282375
751,840293,283127
752,842340,283880
753,844387,284634
754,846434,285389
755,848481,286145
756,850528,286902
757,852575,287660
758,854622,288419
759,856669,289179
760,858716,289940
761,860763,290702
762,862810,291465
763,864857,292229
764,866904,292994
765,868951,293760
766,870998,294527
767,873045,295295
768,875092,296064
769,877139,296834
770,879186,297605
771,881233,298377
772,883280,299150
773,885327,299924
774,887374,300699
775,889421,301475
776,891468,302252
777,893515,303030
778,895562,303809
779,897609,304589
780,899656,305370
781,901703,306152
782,903750,306935
783,905797,307719
784,907844,308504
785,909891,309290
786,911938,310077
787,913985,310865
788,916032,311654
789,918079,312444
790,920126,313235
791,922173,314027
792,924220,314820
793,926267,315614
794,928314,316409
795,930361,317205
796,932408,318002
797,934455,318800
798,936502,319599
799,938549,320399
800,940596,321200
801,942643,322002
802,944690,322805
803,946737,323609
804,948784,324414
805,950831,325220
806,952878,326027
807,954925,326835
808,956972,327644
809,959019,328454
810,961066,329265
811,963113,330077
812,965160,330890
813,967207,331704
814,969254,332519
815,971301,333335
816,973348,334152
817,975395,334970
818,977442,335789
819,979489,336609
820,981536,337430
821,983583,338252
822,985630,339075
823,987677,339899
824,989724,340724
825,991771,341550
826,993818,342377
827,995865,343205
828,997912,344034
829,999959,344864
830,1002006,345695
831,1004053,346527
832,1006100,347360
833,1008147,348194
834,1010194,349029
835,1012241,349865
836,1014288,350702
837,1016335,351540
838,1018382,352379
839,1020429,353219
840,1022476,354060
841,1024523,354902
842,1026570,355745
843,1028617,356589
844,1030664,357434
845,1032711,358280
846,1034758,359127
847,1036805,359975
848,1038852,360824
849,1040899,361674
850,1042946,362525
851,1044993,363377
852,1047040,364230
853,1049087,365084
854,1051134,365939
855,1053181,366795
856,1055228,367652
857,1057275,368510
858,1059322,369369
859,1061369,370229
860,1063416,371090
861,1065463,371952
862,1067510,372815
863,1069557,373679
864,1071604,374544
865,1073651,375410
866,1075698,376277
867,1077745,377145
868,1079792,378014
869,1081839,378884
870,1083886,379755
871,1085933,380627
872,1087980,381500
873,1090027,382374
874,1092074,383249
875,1094121,384125
876,1096168,385002
877,1098215,385880
878,1100262,386759
879,1102309,387639
880,1104356,388520
881,1106403,389402
882,1108450,390285
883,1110497,391169
884,1112544,392054
885,1114591,392940
886,1116638,393827
887,1118685,394715
888,1120732,395604
889,1122779,396494
890,1124826,397385
891,1126873,398277
892,1128920,399170
893,1130967,400064
894,1133014,400959
895,1135061,401855
896,1137108,402752
897,1139155,403650
898,1141202,404549
899,1143249,405449
900,1145296,406350
901,1147343,407252
902,1149390,408155
903,1151437,409059
904,1153484,409964
905,1155531,410870
906,1157578,411777
907,1159625,412685
908,1161672,413594
909,1163719,414504
910,1165766,415415
911,1167813,416327
912,1169860,417240
913,1171907,418154
914,1173954,419069
915,1176001,419985
916,1178048,420902
917,1180095,421820
918,1182142,422739
919,1184189,423659
920,1186236,424580
921,1188283,425502
922,1190330,426425
923,1192377,427349
924,1194424,428274
925,1196471,429200
926,1198518,430127
927,1200565,431055
928,1202612,431984
929,1204659,432914
930,1206706,433845
931,1208753,434777
932,1210800,435710
933,1212847,436644
934,1214894,437579
935,1216941,438515
936,1218988,439452
937,1221035,440390
938,1223082,441329
939,1225129,442269
940,1227176,443210
941,1229223,444152
942,1231270,445095
943,1233317,446039
944,1235364,446984
945,1237411,447930
946,1239458,448877
947,1241505,449825
948,1243552,450774
949,1245599,451724
950,1247646,452675
951,1249693,453627
952,1251740,454580
953,1253787,455534
954,1255834,456489
955,1257881,457445
956,1259928,458402
957,1261975,459360
958,1264022,460319
959,1266069,461279
960,1268116,462240
961,1270163,463202
962,1272210,464165
963,1274257,465129
964,1276304,466094
965,1278351,467060
966,1280398,468027
967,1282445,468995
968,1284492,469964
969,1286539,470934
970,1288586,471905
971,1290633,472877
972,1292680,473850
973,1294727,474824
974,1296774,475799
975,1298821,476775
976,1300868,477752
977,1302915,478730
978,1304962,479709
979,1307009,480689
980,1309056,481670
981,1311103,482652
982,1313150,483635
983,1315197,484619
984,1317244,485604
985,1319291,486590
986,1321338,487577
987,1323385,488565
988,1325432,489554
989,1327479,490544
990,1329526,491535
991,1331573,492527
992,1333620,493520
993,1335667,494514
994,1337714,495509
995,1339761,496505
996,1341808,497502
997,1343855,498500
998,1345902,499499
999,1347949,500499
1000,1349996,501500
1001,1352043,502502
1002,1354090,503505
1003,1356137,504509
1004,1358184,505514
1005,1360231,506520
1006,1362278,507527
1007,1364325,508535
1008,1366372,509544
1009,1368419,510554
1010,1370466,511565
1011,1372513,512577
1012,1374560,513590
1013,1376607,514604
1014,1378654,515619
1015,1380701,516635
1016,1382748,517652
1017,1384795,518670
1018,1386842,519689
1019,1388889,520709
1020,1390936,521730
1021,1392983,522752
1022,1395030,523775
1023,1397077,524799
1024,1401172,525824
1025,1405267,526850
1026,1409362,527877
1027,1413457,528905
1028,1417552,529934
1029,1421647,530964
1030,1425742,531995
1031,1429837,533027
1032,1433932,534060
1033,1438027,535094
1034,1442122,536129
1035,1446217,537165
